timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.68734E+12,919,BMS Launch,200,OK,Thread Group 1-21,text,TRUE,,1778,0,11,11,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,489,Logout,200,OK,Thread Group 1-11,text,TRUE,,1778,0,11,11,https://10.254.152.98/user/login,0,0,0
1.68734E+12,3217,Login,200,OK,Thread Group 1-20,text,TRUE,,687687,0,11,11,https://10.254.152.98/home,0,0,0
1.68734E+12,10094,Device Graphs,200,OK,Thread Group 1-13,text,TRUE,,717968,0,11,11,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1.68734E+12,936,Logout,200,OK,Thread Group 1-12,text,TRUE,,1778,0,11,11,https://10.254.152.98/user/login,0,0,0
1.68734E+12,10023,Open Project,200,OK,Thread Group 1-17,text,TRUE,,707349,0,11,11,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,543,BMS Launch,200,OK,Thread Group 1-22,text,TRUE,,1778,0,11,11,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,3076,Login,200,OK,Thread Group 1-21,text,TRUE,,687685,0,11,11,https://10.254.152.98/home,0,0,0
1.68734E+12,10004,Device Graphs,200,OK,Thread Group 1-14,text,TRUE,,717967,0,11,11,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1.68734E+12,10019,Open Project,200,OK,Thread Group 1-18,text,TRUE,,707350,0,11,11,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,693,BMS Launch,200,OK,Thread Group 1-23,text,TRUE,,1778,0,11,11,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,394,Logout,200,OK,Thread Group 1-13,text,TRUE,,1778,0,11,11,https://10.254.152.98/user/login,0,0,0
1.68734E+12,3267,Login,200,OK,Thread Group 1-22,text,TRUE,,687686,0,11,11,https://10.254.152.98/home,0,0,0
1.68734E+12,10006,Device Graphs,200,OK,Thread Group 1-15,text,TRUE,,717966,0,11,11,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1.68734E+12,10030,Open Project,200,OK,Thread Group 1-19,text,TRUE,,707351,0,11,11,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,233,Logout,200,OK,Thread Group 1-14,text,TRUE,,1778,0,11,11,https://10.254.152.98/user/login,0,0,0
1.68734E+12,578,BMS Launch,200,OK,Thread Group 1-24,text,TRUE,,1778,0,11,11,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,2930,Login,200,OK,Thread Group 1-23,text,TRUE,,687685,0,11,11,https://10.254.152.98/home,0,0,0
1.68734E+12,10034,Open Project,200,OK,Thread Group 1-20,text,TRUE,,707350,0,11,11,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,450,BMS Launch,200,OK,Thread Group 1-25,text,TRUE,,1778,0,11,11,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,10003,Device Graphs,200,OK,Thread Group 1-16,text,TRUE,,717967,0,11,11,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1.68734E+12,85,Logout,200,OK,Thread Group 1-15,text,TRUE,,1778,0,11,11,https://10.254.152.98/user/login,0,0,0
1.68734E+12,3484,Login,200,OK,Thread Group 1-24,text,TRUE,,687689,0,11,11,https://10.254.152.98/home,0,0,0
1.68734E+12,10117,Open Project,200,OK,Thread Group 1-21,text,TRUE,,707353,0,11,11,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,10002,Device Graphs,200,OK,Thread Group 1-17,text,TRUE,,717965,0,11,11,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1.68734E+12,2817,Login,200,OK,Thread Group 1-25,text,TRUE,,687687,0,11,11,https://10.254.152.98/home,0,0,0
1.68734E+12,99,Logout,200,OK,Thread Group 1-16,text,TRUE,,1778,0,11,11,https://10.254.152.98/user/login,0,0,0
1.68734E+12,10007,Open Project,200,OK,Thread Group 1-22,text,TRUE,,707350,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,331,BMS Launch,200,OK,Thread Group 1-27,text,TRUE,,1778,0,10,10,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,10014,Device Graphs,200,OK,Thread Group 1-18,text,TRUE,,717966,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1.68734E+12,73,Logout,200,OK,Thread Group 1-17,text,TRUE,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1.68734E+12,10022,Open Project,200,OK,Thread Group 1-23,text,TRUE,,707350,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,10012,Device Graphs,200,OK,Thread Group 1-19,text,TRUE,,717967,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
